20180804-162505,20180804-162545,NG,,39.9,,A117WithFin,LeftStation,0.1,0.16,70.688,0.174,RawUp,2.896,3.247,3.349,2.855,3.02,3.183,3.209,3.066,RawDown,2.773,2.649,2.873,2.698,2.896,2.665,2.882,2.665,2.531
20180804-162600,20180804-162640,NG,,39.9,f6r82240151k93w9v,A117WithFin,LeftStation,0.127,0.222,70.733,0.333,RawUp,2.95,3.223,3.41,2.942,3.105,3.212,3.248,3.082,RawDown,2.705,2.64,2.772,2.615,2.882,2.645,2.793,2.762,2.53
20180804-162658,20180804-162738,NG,,40.01,F6R822400UWK93W90,A117WithFin,LeftStation,0.264,0.255,70.762,0.293,RawUp,2.836,3.175,3.376,2.735,3.097,3.192,3.115,2.898,RawDown,2.673,2.814,2.686,2.686,2.935,2.594,2.722,2.849,2.676
20180804-162750,20180804-162830,NG,,39.9,F6R822400ASK93W9Q,A117WithFin,LeftStation,0.176,0.201,70.676,0.289,RawUp,2.635,3.259,3.366,2.87,2.885,3.143,3.309,3.098,RawDown,2.712,2.473,2.729,2.43,2.773,2.748,2.828,2.438,2.361
20180804-162852,20180804-162932,NG,,39.92,F6R825600CCK93W9M,A117WithFin,LeftStation,0.141,0.202,70.648,0.241,RawUp,2.744,3.281,3.37,3.095,2.914,3.126,3.197,3.05,RawDown,2.774,2.653,2.865,2.639,2.909,2.682,2.942,2.672,2.496
20180804-162942,20180804-163022,NG,,39.9,F6R825600AEK93W9R,A117WithFin,LeftStation,0.316,0.204,70.67,0.457,RawUp,2.666,3.503,3.305,3.001,2.928,3.244,3.293,3.185,RawDown,2.735,2.457,2.868,2.481,2.812,2.758,2.927,2.679,2.23
20180804-163040,20180804-163120,NG,,39.9,F6R825600FHK93W97,A117WithFin,LeftStation,0.223,0.214,70.638,0.21,RawUp,2.761,3.225,3.35,2.79,3.081,3.269,3.184,2.922,RawDown,2.542,2.734,2.653,2.714,2.842,2.298,2.621,2.692,2.521
20180804-163131,20180804-163211,NG,,39.9,F6R82240186K93W9F,A117WithFin,LeftStation,0.044,0.183,70.821,0.284,RawUp,2.901,3.328,3.477,3.078,3.06,3.233,3.297,3.122,RawDown,2.783,2.662,2.849,2.642,2.895,2.696,2.915,2.708,2.479
20180804-163244,20180804-163324,NG,,39.97,f6r825600esk93w91,A117WithFin,LeftStation,0.098,0.245,70.714,0.231,RawUp,2.731,3.216,3.269,2.966,2.929,3.117,3.175,3.007,RawDown,2.745,2.647,2.72,2.556,2.896,2.73,2.723,2.556,2.534
20180804-163336,20180804-163416,NG,,39.92,F6R8224015LK93W9A,A117WithFin,LeftStation,0.108,0.166,70.409,0.346,RawUp,2.861,3.239,3.31,2.743,2.997,3.135,3.129,2.96,RawDown,2.637,2.592,2.755,2.645,2.807,2.637,2.914,2.832,2.571
20180804-163437,20180804-163517,NG,,39.9,,A117WithFin,LeftStation,0.101,0.161,70.69,0.17,RawUp,2.894,3.248,3.352,2.855,3.022,3.185,3.213,3.068,RawDown,2.775,2.651,2.875,2.7,2.898,2.665,2.883,2.665,2.53
20180804-163531,20180804-163611,NG,,39.92,f6r82240151k93w9v,A117WithFin,LeftStation,0.13,0.223,70.735,0.33,RawUp,2.95,3.227,3.414,2.939,3.108,3.215,3.25,3.082,RawDown,2.706,2.643,2.773,2.617,2.885,2.643,2.793,2.762,2.528
20180804-163630,20180804-163710,NG,,39.9,F6R822400UWK93W90,A117WithFin,LeftStation,0.265,0.255,70.764,0.294,RawUp,2.831,3.183,3.385,2.734,3.1,3.193,3.119,2.903,RawDown,2.676,2.816,2.687,2.687,2.936,2.597,2.724,2.849,2.676
20180804-163720,20180804-163800,NG,,39.92,F6R822400ASK93W9Q,A117WithFin,LeftStation,0.18,0.201,70.672,0.29,RawUp,2.632,3.256,3.368,2.869,2.889,3.144,3.312,3.102,RawDown,2.712,2.473,2.728,2.43,2.772,2.749,2.829,2.439,2.361
20180804-163840,20180804-163919,NG,,39.9,F6R825600CCK93W9M,A117WithFin,LeftStation,0.138,0.202,70.65,0.242,RawUp,2.744,3.271,3.368,3.097,2.916,3.124,3.198,3.054,RawDown,2.776,2.653,2.866,2.64,2.91,2.684,2.944,2.674,2.496
20180804-163937,20180804-164017,NG,,39.9,F6R825600AEK93W9R,A117WithFin,LeftStation,0.316,0.204,70.669,0.456,RawUp,2.667,3.468,3.303,3.036,2.932,3.232,3.3,3.207,RawDown,2.729,2.443,2.866,2.471,2.805,2.754,2.931,2.666,2.209
20180804-164033,20180804-164112,NG,,39.92,F6R825600FHK93W97,A117WithFin,LeftStation,0.222,0.217,70.658,0.224,RawUp,2.765,3.206,3.307,2.784,3.079,3.256,3.161,2.913,RawDown,2.55,2.747,2.656,2.715,2.849,2.303,2.633,2.71,2.533
20180804-164124,20180804-164204,NG,,39.9,F6R82240186K93W9F,A117WithFin,LeftStation,0.04,0.182,70.822,0.288,RawUp,2.906,3.322,3.472,3.081,3.064,3.23,3.294,3.126,RawDown,2.782,2.659,2.848,2.641,2.893,2.697,2.918,2.711,2.481
20180804-164218,20180804-164258,NG,,39.9,f6r825600esk93w91,A117WithFin,LeftStation,0.098,0.245,70.715,0.23,RawUp,2.732,3.21,3.263,2.969,2.929,3.113,3.172,3.009,RawDown,2.746,2.648,2.722,2.557,2.897,2.731,2.724,2.556,2.533
20180804-164311,20180804-164351,NG,,39.9,F6R8224015LK93W9A,A117WithFin,LeftStation,0.105,0.167,70.417,0.352,RawUp,2.873,3.235,3.296,2.748,2.999,3.137,3.124,2.96,RawDown,2.632,2.589,2.75,2.641,2.804,2.632,2.912,2.834,2.571
20180804-164408,20180804-164448,NG,,39.94,,A117WithFin,LeftStation,0.101,0.16,70.692,0.172,RawUp,2.899,3.242,3.345,2.858,3.02,3.183,3.209,3.068,RawDown,2.774,2.65,2.874,2.699,2.896,2.665,2.883,2.665,2.531
20180804-164500,20180804-164540,NG,,39.9,f6r82240151k93w9v,A117WithFin,LeftStation,0.126,0.223,70.736,0.334,RawUp,2.953,3.223,3.414,2.944,3.104,3.212,3.249,3.084,RawDown,2.703,2.64,2.77,2.613,2.881,2.646,2.793,2.762,2.529
20180804-164555,20180804-164634,NG,,39.9,F6R822400UWK93W90,A117WithFin,LeftStation,0.261,0.255,70.761,0.296,RawUp,2.841,3.183,3.383,2.739,3.1,3.195,3.118,2.902,RawDown,2.669,2.809,2.681,2.682,2.93,2.593,2.721,2.848,2.675
20180804-164645,20180804-164725,NG,,39.92,F6R822400ASK93W9Q,A117WithFin,LeftStation,0.178,0.202,70.67,0.29,RawUp,2.636,3.261,3.368,2.872,2.887,3.144,3.309,3.101,RawDown,2.708,2.47,2.726,2.428,2.77,2.746,2.826,2.438,2.36
20180804-164747,20180804-164827,NG,,39.9,F6R825600CCK93W9M,A117WithFin,LeftStation,0.141,0.202,70.652,0.247,RawUp,2.746,3.281,3.366,3.095,2.914,3.126,3.197,3.05,RawDown,2.773,2.652,2.863,2.637,2.907,2.683,2.943,2.675,2.498
20180804-164836,20180804-164916,NG,,39.9,F6R825600AEK93W9R,A117WithFin,LeftStation,0.316,0.204,70.665,0.455,RawUp,2.668,3.472,3.314,3.044,2.93,3.236,3.309,3.211,RawDown,2.724,2.436,2.863,2.465,2.799,2.75,2.93,2.659,2.202
20180804-164933,20180804-165012,NG,,39.9,F6R825600FHK93W97,A117WithFin,LeftStation,0.22,0.215,70.651,0.222,RawUp,2.763,3.215,3.321,2.783,3.077,3.262,3.169,2.912,RawDown,2.548,2.744,2.656,2.716,2.847,2.303,2.631,2.708,2.532
20180804-165023,20180804-165103,NG,,39.9,F6R82240186K93W9F,A117WithFin,LeftStation,0.039,0.183,70.822,0.285,RawUp,2.909,3.326,3.473,3.078,3.064,3.234,3.298,3.126,RawDown,2.779,2.657,2.846,2.638,2.892,2.691,2.912,2.706,2.476
20180804-165118,20180804-165158,NG,,39.92,f6r825600esk93w91,A117WithFin,LeftStation,0.099,0.245,70.708,0.23,RawUp,2.729,3.206,3.264,2.971,2.929,3.117,3.177,3.011,RawDown,2.743,2.644,2.72,2.554,2.893,2.73,2.722,2.553,2.53
20180804-165220,20180804-165259,NG,,39.9,F6R8224015LK93W9A,A117WithFin,LeftStation,0.101,0.166,70.414,0.352,RawUp,2.89,3.239,3.277,2.75,3.015,3.144,3.119,2.962,RawDown,2.624,2.585,2.744,2.64,2.798,2.619,2.903,2.836,2.567
20180804-165317,20180804-165357,NG,,39.9,,A117WithFin,LeftStation,0.105,0.161,70.691,0.172,RawUp,2.899,3.239,3.336,2.855,3.024,3.184,3.208,3.069,RawDown,2.773,2.65,2.872,2.698,2.896,2.664,2.883,2.667,2.531
20180804-165409,20180804-165449,NG,,39.94,f6r82240151k93w9v,A117WithFin,LeftStation,0.133,0.223,70.735,0.333,RawUp,2.952,3.219,3.411,2.94,3.108,3.214,3.251,3.084,RawDown,2.704,2.641,2.771,2.614,2.882,2.645,2.793,2.761,2.529
20180804-165530,20180804-165609,NG,,39.9,F6R822400UWK93W90,A117WithFin,LeftStation,0.266,0.255,70.761,0.296,RawUp,2.834,3.178,3.38,2.735,3.1,3.194,3.118,2.903,RawDown,2.672,2.812,2.684,2.683,2.933,2.594,2.722,2.849,2.676
20180804-165620,20180804-165700,NG,,39.92,F6R822400ASK93W9Q,A117WithFin,LeftStation,0.18,0.201,70.672,0.292,RawUp,2.634,3.258,3.364,2.87,2.887,3.146,3.311,3.1,RawDown,2.711,2.472,2.727,2.43,2.772,2.748,2.828,2.44,2.361
20180804-165725,20180804-165805,NG,,39.9,F6R825600CCK93W9M,A117WithFin,LeftStation,0.142,0.203,70.651,0.245,RawUp,2.746,3.284,3.369,3.096,2.915,3.129,3.198,3.05,RawDown,2.773,2.653,2.863,2.637,2.908,2.682,2.942,2.675,2.498
20180804-165816,20180804-165856,NG,,39.9,F6R825600AEK93W9R,A117WithFin,LeftStation,0.316,0.204,70.673,0.455,RawUp,2.671,3.483,3.307,3.027,2.928,3.236,3.299,3.198,RawDown,2.731,2.447,2.866,2.474,2.807,2.752,2.927,2.668,2.215
20180804-165912,20180804-165952,NG,,39.9,F6R825600FHK93W97,A117WithFin,LeftStation,0.218,0.216,70.657,0.223,RawUp,2.769,3.213,3.322,2.789,3.078,3.26,3.168,2.913,RawDown,2.548,2.744,2.656,2.715,2.848,2.303,2.632,2.709,2.532
20180804-170003,20180804-170043,NG,,39.92,F6R82240186K93W9F,A117WithFin,LeftStation,0.042,0.182,70.825,0.287,RawUp,2.909,3.326,3.475,3.08,3.062,3.234,3.298,3.124,RawDown,2.782,2.661,2.849,2.642,2.894,2.696,2.917,2.711,2.48
20180804-170058,20180804-170138,NG,,39.9,f6r825600esk93w91,A117WithFin,LeftStation,0.099,0.247,70.708,0.23,RawUp,2.729,3.215,3.275,2.973,2.93,3.12,3.181,3.012,RawDown,2.743,2.645,2.72,2.555,2.895,2.731,2.724,2.555,2.533
20180804-170149,20180804-170229,NG,,39.9,F6R8224015LK93W9A,A117WithFin,LeftStation,0.104,0.168,70.416,0.351,RawUp,2.874,3.243,3.298,2.746,3.004,3.142,3.128,2.961,RawDown,2.633,2.591,2.75,2.643,2.806,2.632,2.912,2.836,2.573
20180804-170247,20180804-170327,NG,,39.9,,A117WithFin,LeftStation,0.103,0.162,70.694,0.171,RawUp,2.9,3.247,3.345,2.856,3.026,3.186,3.211,3.07,RawDown,2.773,2.652,2.873,2.698,2.898,2.664,2.882,2.669,2.533
20180804-170337,20180804-170417,NG,,39.92,f6r82240151k93w9v,A117WithFin,LeftStation,0.131,0.224,70.735,0.335,RawUp,2.95,3.227,3.421,2.942,3.109,3.217,3.255,3.087,RawDown,2.704,2.641,2.771,2.614,2.883,2.648,2.796,2.763,2.531
20180804-170502,20180804-170542,NG,,39.9,F6R822400UWK93W90,A117WithFin,LeftStation,0.268,0.255,70.765,0.297,RawUp,2.831,3.185,3.393,2.736,3.102,3.199,3.125,2.906,RawDown,2.675,2.813,2.684,2.684,2.935,2.597,2.724,2.849,2.676
20180804-170556,20180804-170636,NG,,40.15,F6R822400ASK93W9Q,A117WithFin,LeftStation,0.181,0.203,70.669,0.293,RawUp,2.629,3.259,3.371,2.869,2.886,3.146,3.313,3.102,RawDown,2.712,2.473,2.73,2.432,2.775,2.753,2.834,2.444,2.366
20180804-170748,20180804-170828,NG,,39.9,F6R825600CCK93W9M,A117WithFin,LeftStation,0.141,0.203,70.645,0.244,RawUp,2.742,3.286,3.374,3.092,2.919,3.132,3.202,3.053,RawDown,2.774,2.653,2.865,2.64,2.91,2.684,2.944,2.677,2.5
20180804-170854,20180804-170934,NG,,39.92,F6R825600AEK93W9R,A117WithFin,LeftStation,0.315,0.205,70.668,0.456,RawUp,2.665,3.517,3.307,2.986,2.932,3.253,3.295,3.182,RawDown,2.737,2.464,2.869,2.486,2.817,2.758,2.924,2.684,2.238
20180804-170954,20180804-171034,NG,,39.9,F6R825600FHK93W97,A117WithFin,LeftStation,0.225,0.216,70.648,0.22,RawUp,2.763,3.219,3.334,2.784,3.083,3.263,3.173,2.918,RawDown,2.547,2.742,2.655,2.716,2.847,2.303,2.63,2.707,2.533
20180804-171051,20180804-171131,NG,,39.92,F6R82240186K93W9F,A117WithFin,LeftStation,0.038,0.182,70.823,0.287,RawUp,2.907,3.326,3.475,3.08,3.066,3.235,3.299,3.128,RawDown,2.781,2.659,2.846,2.64,2.893,2.695,2.916,2.709,2.479
20180804-171156,20180804-171236,NG,,39.9,f6r825600esk93w91,A117WithFin,LeftStation,0.098,0.246,70.714,0.232,RawUp,2.733,3.212,3.262,2.966,2.934,3.119,3.177,3.009,RawDown,2.745,2.648,2.721,2.557,2.897,2.736,2.725,2.559,2.536
20180804-171258,20180804-171338,NG,,39.9,F6R8224015LK93W9A,A117WithFin,LeftStation,0.107,0.166,70.415,0.349,RawUp,2.87,3.241,3.306,2.747,3.006,3.145,3.135,2.966,RawDown,2.634,2.59,2.752,2.643,2.805,2.64,2.913,2.833,2.573
20180804-171406,20180804-171446,NG,,39.92,,A117WithFin,LeftStation,0.107,0.161,70.693,0.173,RawUp,2.9,3.241,3.347,2.859,3.029,3.188,3.214,3.075,RawDown,2.774,2.651,2.874,2.7,2.898,2.667,2.885,2.668,2.533
20180804-171506,20180804-171546,NG,,39.9,f6r82240151k93w9v,A117WithFin,LeftStation,0.134,0.222,70.734,0.333,RawUp,2.952,3.222,3.415,2.945,3.113,3.216,3.256,3.092,RawDown,2.704,2.641,2.772,2.616,2.882,2.65,2.797,2.763,2.586
20180804-171608,20180804-171648,NG,,39.9,F6R822400UWK93W90,A117WithFin,LeftStation,0.273,0.256,70.766,0.296,RawUp,2.836,3.176,3.38,2.735,3.106,3.197,3.122,2.909,RawDown,2.675,2.816,2.686,2.687,2.937,2.596,2.725,2.851,2.678
20180804-171708,20180804-171748,NG,,39.9,F6R822400ASK93W9Q,A117WithFin,LeftStation,0.184,0.203,70.674,0.293,RawUp,2.635,3.26,3.366,2.871,2.893,3.149,3.315,3.106,RawDown,2.711,2.472,2.727,2.43,2.773,2.75,2.831,2.442,2.364
20180804-171816,20180804-171855,NG,,39.9,F6R825600CCK93W9M,A117WithFin,LeftStation,0.141,0.202,70.654,0.244,RawUp,2.749,3.284,3.37,3.098,2.921,3.131,3.202,3.055,RawDown,2.775,2.653,2.865,2.64,2.91,2.689,2.944,2.676,2.498
20180804-171913,20180804-171953,NG,,39.92,F6R825600AEK93W9R,A117WithFin,LeftStation,0.319,0.204,70.675,0.458,RawUp,2.669,3.521,3.306,2.993,2.934,3.252,3.294,3.185,RawDown,2.738,2.463,2.869,2.485,2.816,2.759,2.925,2.684,2.238
20180804-172014,20180804-172054,NG,,39.9,F6R825600FHK93W97,A117WithFin,LeftStation,0.224,0.215,70.646,0.214,RawUp,2.769,3.228,3.353,2.795,3.087,3.273,3.189,2.928,RawDown,2.543,2.736,2.653,2.714,2.843,2.3,2.624,2.694,2.525
20180804-172111,20180804-172150,NG,,39.9,F6R82240186K93W9F,A117WithFin,LeftStation,0.041,0.183,70.828,0.287,RawUp,2.91,3.331,3.482,3.086,3.068,3.236,3.302,3.131,RawDown,2.783,2.66,2.849,2.641,2.895,2.697,2.918,2.71,2.481
20180804-172209,20180804-172249,NG,,39.9,f6r825600esk93w91,A117WithFin,LeftStation,0.095,0.247,70.719,0.233,RawUp,2.738,3.22,3.274,2.971,2.937,3.121,3.18,3.015,RawDown,2.745,2.648,2.721,2.556,2.897,2.733,2.726,2.56,2.538
20180804-172303,20180804-172343,NG,,39.9,F6R8224015LK93W9A,A117WithFin,LeftStation,0.105,0.167,70.424,0.351,RawUp,2.888,3.25,3.296,2.751,3.016,3.149,3.127,2.967,RawDown,2.63,2.59,2.749,2.643,2.804,2.628,2.909,2.837,2.573
20180804-172403,20180804-172445,NG,,41.9,,A117WithFin,LeftStation,0.101,0.162,70.702,0.172,RawUp,2.937,3.26,3.31,2.871,3.049,3.196,3.196,3.079,RawDown,2.761,2.648,2.865,2.698,2.891,2.646,2.871,2.676,2.528
20180804-172906,20180804-172946,NG,,39.92,f6r82240151k93w9v,A117WithFin,LeftStation,0.131,0.223,70.74,0.333,RawUp,2.959,3.233,3.424,2.951,3.118,3.221,3.258,3.096,RawDown,2.703,2.641,2.771,2.614,2.882,2.645,2.793,2.762,2.573
20180804-173116,20180804-173156,NG,,39.9,F6R822400UWK93W90,A117WithFin,LeftStation,0.269,0.256,70.771,0.293,RawUp,2.845,3.186,3.385,2.74,3.113,3.201,3.122,2.913,RawDown,2.672,2.815,2.684,2.686,2.935,2.589,2.719,2.848,2.674
20180804-173208,20180804-173248,NG,,39.92,F6R822400ASK93W9Q,A117WithFin,LeftStation,0.181,0.203,70.678,0.291,RawUp,2.639,3.268,3.378,2.875,2.898,3.153,3.319,3.112,RawDown,2.71,2.472,2.727,2.429,2.773,2.747,2.828,2.439,2.362
20180804-173312,20180804-173352,NG,,39.9,F6R825600CCK93W9M,A117WithFin,LeftStation,0.142,0.202,70.652,0.242,RawUp,2.753,3.291,3.377,3.102,2.929,3.138,3.206,3.063,RawDown,2.772,2.653,2.863,2.639,2.908,2.685,2.939,2.674,2.497
20180804-173403,20180804-173443,NG,,39.9,F6R825600AEK93W9R,A117WithFin,LeftStation,0.318,0.204,70.676,0.456,RawUp,2.673,3.527,3.31,2.994,2.941,3.261,3.299,3.191,RawDown,2.737,2.463,2.866,2.485,2.815,2.757,2.922,2.683,2.238
20180804-173501,20180804-173541,NG,,39.9,F6R825600FHK93W97,A117WithFin,LeftStation,0.223,0.215,70.659,0.218,RawUp,2.773,3.228,3.34,2.794,3.091,3.274,3.183,2.928,RawDown,2.546,2.743,2.655,2.718,2.847,2.302,2.628,2.702,2.531
20180804-173553,20180804-173633,NG,,39.92,F6R82240186K93W9F,A117WithFin,LeftStation,0.037,0.181,70.834,0.286,RawUp,2.916,3.333,3.483,3.088,3.073,3.243,3.307,3.137,RawDown,2.783,2.661,2.847,2.642,2.894,2.695,2.917,2.709,2.48
20180804-173650,20180804-173730,NG,,39.9,f6r825600esk93w91,A117WithFin,LeftStation,0.096,0.246,70.721,0.228,RawUp,2.741,3.221,3.274,2.974,2.94,3.125,3.184,3.018,RawDown,2.746,2.65,2.723,2.56,2.899,2.732,2.726,2.559,2.537
20180804-173741,20180804-173821,NG,,39.9,F6R8224015LK93W9A,A117WithFin,LeftStation,0.109,0.167,70.422,0.348,RawUp,2.877,3.244,3.311,2.754,3.012,3.147,3.138,2.973,RawDown,2.635,2.593,2.753,2.645,2.807,2.634,2.913,2.834,2.572
20180804-173838,20180804-173918,NG,,39.9,,A117WithFin,LeftStation,0.107,0.161,70.701,0.17,RawUp,2.907,3.249,3.353,2.866,3.035,3.191,3.217,3.082,RawDown,2.774,2.652,2.872,2.699,2.897,2.67,2.884,2.666,2.532
20180804-173931,20180804-174011,NG,,39.9,f6r82240151k93w9v,A117WithFin,LeftStation,0.133,0.224,70.744,0.331,RawUp,2.96,3.228,3.422,2.951,3.119,3.22,3.257,3.097,RawDown,2.705,2.644,2.773,2.617,2.885,2.651,2.795,2.763,2.572
20180804-174029,20180804-174109,NG,,39.95,F6R822400UWK93W90,A117WithFin,LeftStation,0.27,0.255,70.774,0.296,RawUp,2.846,3.183,3.386,2.742,3.112,3.2,3.123,2.914,RawDown,2.674,2.815,2.685,2.686,2.935,2.598,2.723,2.851,2.677
20180804-174123,20180804-174203,NG,,39.92,F6R822400ASK93W9Q,A117WithFin,LeftStation,0.181,0.202,70.682,0.289,RawUp,2.642,3.267,3.378,2.879,2.9,3.155,3.321,3.114,RawDown,2.712,2.473,2.727,2.431,2.773,2.747,2.828,2.438,2.362
